117.32227,30.68244,2018-03-18 22:42:00,5.5
117.34332,30.69502,2018-03-18 23:00:00,4.5
117.36771,30.70604,2018-03-18 23:16:00,6.3
117.38062,30.70846,2018-03-18 23:22:00,6.2
117.3956,30.7137,2018-03-18 23:32:00,5.6
117.41021,30.71933,2018-03-18 23:40:00,5.4
117.42469,30.72456,2018-03-18 23:48:00,5.3
117.44051,30.72682,2018-03-18 23:58:00,5.7
117.45138,30.7262,2018-03-19 00:04:00,5.8
117.47091,30.72213,2018-03-19 00:14:00,5.8
117.4821,30.72016,2018-03-19 00:20:00,5.5
117.51958,30.72926,2018-03-19 00:42:00,6.2
117.53011,30.73446,2018-03-19 00:48:00,6.3
117.54154,30.73987,2018-03-19 00:54:00,6.2
117.56197,30.75089,2018-03-19 01:06:00,7.3
117.58412,30.75927,2018-03-19 01:16:00,6.4
117.61196,30.7698,2018-03-19 01:32:00,6.3
117.63999,30.77952,2018-03-19 01:46:00,6.2
117.66702,30.78783,2018-03-19 02:00:00,5.9
117.68872,30.80048,2018-03-19 02:14:00,6.1
117.70965,30.8159,2018-03-19 02:28:00,5.6
117.7262,30.84558,2018-03-19 02:50:00,5.6
117.72987,30.86793,2018-03-19 03:04:00,6.1
117.73477,30.89336,2018-03-19 03:18:00,6.8
117.73621,30.91867,2018-03-19 03:32:00,5.8
117.73166,30.94046,2018-03-19 03:46:00,5.8
117.7284,30.96108,2018-03-19 04:00:00,5.4
117.72653,30.98208,2018-03-19 04:14:00,5.4
117.72466,31.01055,2018-03-19 04:34:00,5.4
117.73158,31.03269,2018-03-19 04:50:00,5.5
117.74079,31.05059,2018-03-19 05:02:00,5.6
117.74736,31.06384,2018-03-19 05:12:00,5.3
117.75613,31.08296,2018-03-19 05:24:00,6.0
117.77679,31.11383,2018-03-19 05:46:00,5.7
117.79448,31.12672,2018-03-19 05:58:00,5.8
117.81713,31.13928,2018-03-19 06:12:00,5.7
117.84192,31.14136,2018-03-19 06:26:00,5.4
117.86385,31.13382,2018-03-19 06:40:00,5.6
117.87287,31.12531,2018-03-19 06:48:00,6.0
117.88442,31.0978,2018-03-19 07:04:00,7.2
117.89369,31.07723,2018-03-19 07:16:00,7.0
117.91616,31.06338,2018-03-19 07:30:00,5.7
117.94252,31.06544,2018-03-19 07:44:00,6.2
117.9734,31.08506,2018-03-19 08:04:00,5.5
117.98243,31.09088,2018-03-19 08:10:00,5.3
117.9924,31.1004,2018-03-19 08:18:00,5.3
117.99868,31.11488,2018-03-19 08:28:00,5.3
117.99781,31.12756,2018-03-19 08:38:00,5.8
117.99727,31.13975,2018-03-19 08:44:00,5.7
117.99964,31.15224,2018-03-19 08:52:00,5.5
118.0244,31.17637,2018-03-19 09:16:00,5.7
118.06076,31.19585,2018-03-19 09:38:00,5.8
118.09204,31.21419,2018-03-19 09:58:00,5.9
118.15671,31.25509,2018-03-19 10:42:00,5.6
118.17135,31.26589,2018-03-19 10:52:00,5.6
118.18824,31.27598,2018-03-19 11:04:00,5.4
118.20877,31.28852,2018-03-19 11:18:00,5.3
118.23109,31.29611,2018-03-19 11:32:00,5.3
118.25616,31.29996,2018-03-19 11:46:00,5.5
118.27959,31.30233,2018-03-19 12:00:00,5.4
118.30592,31.30139,2018-03-19 12:14:00,5.6
118.32932,31.29817,2018-03-19 12:26:00,5.4
118.34792,31.30578,2018-03-19 12:40:00,4.7
118.34792,31.32698,2018-03-19 12:54:00,7.0
118.34284,31.35254,2018-03-19 13:08:00,6.1
118.34135,31.37334,2018-03-19 13:22:00,5.5
118.34206,31.39363,2018-03-19 13:34:00,5.2
118.34832,31.41345,2018-03-19 13:48:00,5.7
118.34127,31.43446,2018-03-19 14:02:00,6.1
118.33691,31.4549,2018-03-19 14:16:00,5.5
118.34279,31.47395,2018-03-19 14:28:00,5.7
118.35268,31.49279,2018-03-19 14:42:00,5.8
118.36652,31.51039,2018-03-19 14:56:00,5.4
118.38004,31.52678,2018-03-19 15:08:00,5.2
118.3885,31.54358,2018-03-19 15:22:00,5.0
118.39524,31.56254,2018-03-19 15:36:00,5.4
118.39879,31.58264,2018-03-19 15:48:00,6.3
118.39973,31.60401,2018-03-19 16:00:00,6.2
118.40211,31.62697,2018-03-19 16:14:00,5.6
118.4006,31.64685,2018-03-19 16:26:00,5.6
118.40009,31.649973,2018-03-19 16:28:00,5.6
118.3997,31.652313,2018-03-19 16:30:00,5.5
118.39881,31.656187,2018-03-19 16:32:00,5.7
118.39797,31.659994,2018-03-19 16:34:00,5.7
118.39788,31.66082,2018-03-19 16:36:00,5.7
118.397896,31.666334,2018-03-19 16:38:00,5.4
118.39895,31.672333,2018-03-19 16:42:00,5.4
118.399414,31.6738,2018-03-19 16:44:00,5.4
118.40186,31.68066,2018-03-19 16:48:00,4.7
118.4024,31.681913,2018-03-19 16:50:00,4.8
118.40423,31.685486,2018-03-19 16:52:00,4.3
118.40539,31.6876,2018-03-19 16:54:00,4.0
118.406296,31.6892,2018-03-19 16:56:00,4.4
118.41115,31.695717,2018-03-19 17:02:00,3.7
118.41275,31.697353,2018-03-19 17:04:00,1.8
118.41444,31.6986,2018-03-19 17:06:00,3.6
118.41671,31.699457,2018-03-19 17:08:00,3.9
118.42251,31.700304,2018-03-19 17:12:00,4.7
118.42404,31.700327,2018-03-19 17:14:00,4.7
118.42786,31.700216,2018-03-19 17:16:00,4.3
118.43155,31.700127,2018-03-19 17:18:00,4.8
118.43314,31.700333,2018-03-19 17:20:00,4.8
118.437706,31.702286,2018-03-19 17:22:00,2.6
118.44015,31.704294,2018-03-19 17:24:00,5.6
118.44227,31.706923,2018-03-19 17:26:00,5.8
118.44423,31.709972,2018-03-19 17:28:00,3.0
118.4454,31.712027,2018-03-19 17:30:00,5.8
118.44704,31.715006,2018-03-19 17:32:00,5.8
118.44921,31.71889,2018-03-19 17:34:00,2.9
118.45036,31.721,2018-03-19 17:36:00,5.9
118.45179,31.724092,2018-03-19 17:38:00,5.9
118.45361,31.72817,2018-03-19 17:40:00,2.9
118.454346,31.730288,2018-03-19 17:42:00,5.8
118.456024,31.734106,2018-03-19 17:44:00,5.8
118.4576,31.737057,2018-03-19 17:46:00,5.8
118.45909,31.74004,2018-03-19 17:48:00,5.7
118.460304,31.742254,2018-03-19 17:50:00,5.7
118.46208,31.745068,2018-03-19 17:52:00,5.7
118.464264,31.74861,2018-03-19 17:54:00,5.7
118.46563,31.75075,2018-03-19 17:56:00,5.9
118.46751,31.753656,2018-03-19 17:58:00,6.1
118.46949,31.75658,2018-03-19 18:00:00,5.9
118.45491,31.729427,2018-03-19 18:01:00,0
118.47163,31.759274,2018-03-19 18:02:00,5.7
118.4744,31.762514,2018-03-19 18:04:00,5.7
118.476616,31.765102,2018-03-19 18:06:00,5.7
118.47899,31.767572,2018-03-19 18:08:00,5.7
118.48085,31.769346,2018-03-19 18:10:00,5.7
118.48281,31.7711,2018-03-19 18:12:00,5.7
118.48609,31.773987,2018-03-19 18:14:00,5.9
118.488106,31.775806,2018-03-19 18:16:00,6.0
118.49147,31.778927,2018-03-19 18:18:00,6.2
118.49294,31.78021,2018-03-19 18:20:00,6.3
118.49829,31.784634,2018-03-19 18:22:00,6.6
118.50152,31.787188,2018-03-19 18:24:00,6.8
118.50724,31.791447,2018-03-19 18:28:00,6.4
118.51939,31.804747,2018-03-19 18:38:00,6.0
118.52026,31.806334,2018-03-19 18:40:00,6.1
118.521576,31.808638,2018-03-19 18:42:00,6.0
118.52472,31.814636,2018-03-19 18:44:00,5.7
118.526184,31.81752,2018-03-19 18:46:00,5.6
118.52718,31.819727,2018-03-19 18:48:00,5.6
118.52829,31.822727,2018-03-19 18:50:00,5.6
